Host Id,Host Since,Neighbourhood,Zipcode,Property Type,Room Type,Beds,Price,Number of Records,Number Of Reviews,Review Scores Rating
66104,2009-12-28,Manhattan,10065.0,Apartment,Entire home/apt,1.0,180,1,13,91.0
66193,2009-12-28,Brooklyn,11215.0,Apartment,Entire home/apt,3.0,195,1,41,87.0
66243,2009-12-28,Manhattan,10019.0,Apartment,Private room,1.0,95,1,7,77.0
66276,2009-12-28,Brooklyn,11206.0,Apartment,Entire home/apt,2.0,249,1,1,80.0
66329,2009-12-28,Brooklyn,11217.0,Apartment,Entire home/apt,2.0,225,1,69,98.0
66346,2009-12-29,Manhattan,10025.0,Apartment,Private room,1.0,120,1,97,95.0
66397,2009-12-29,Brooklyn,11222.0,Apartment,Entire home/apt,1.0,105,1,25,90.0
67105,2010-01-02,Brooklyn,11233.0,Apartment,Entire home/apt,5.0,200,1,25,83.0
67168,2010-01-02,Manhattan,10011.0,Apartment,Entire home/apt,1.0,210,1,92,97.0
67180,2010-01-02,Manhattan,10011.0,Apartment,Entire home/apt,1.0,190,1,7,97.0
67365,2010-01-03,Brooklyn,11217.0,Apartment,Entire home/apt,2.0,190,1,48,96.0
67778,2010-01-04,Brooklyn,11217.0,Apartment,Entire home/apt,1.0,100,1,1,100.0
68342,2010-01-06,Manhattan,10069.0,Apartment,Entire home/apt,1.0,292,1,36,97.0
68578,2010-01-07,Brooklyn,11226.0,Apartment,Entire home/apt,1.0,132,1,36,93.0
69447,2010-01-10,Brooklyn,11221.0,Apartment,Private room,1.0,89,1,34,94.0
69685,2010-01-11,Manhattan,10002.0,Apartment,Private room,1.0,75,1,85,95.0
69829,2010-01-11,Manhattan,10003.0,Apartment,Entire home/apt,1.0,190,1,15,98.0
69942,2010-01-12,Manhattan,10075.0,Apartment,Private room,1.0,100,1,90,86.0
70091,2010-01-12,Queens,11377.0,Apartment,Private room,1.0,70,1,22,100.0
70234,2010-01-13,Manhattan,10024.0,Apartment,Private room,1.0,125,1,25,94.0
70386,2010-01-13,Brooklyn,11249.0,Apartment,Entire home/apt,1.0,160,1,4,100.0
70614,2010-01-14,Manhattan,10014.0,Apartment,Private room,1.0,150,1,1,97.0
71418,2010-01-18,Manhattan,10010.0,Apartment,Entire home/apt,2.0,225,1,4,95.0
71512,2010-01-18,Brooklyn,11205.0,Apartment,Private room,1.0,85,1,73,97.0
71528,2010-01-18,Manhattan,10011.0,Apartment,Entire home/apt,1.0,226,1,4,95.0
71876,2010-01-20,Manhattan,10014.0,Loft,Private room,1.0,125,1,93,99.0
72014,2010-01-20,Brooklyn,11211.0,Apartment,Private room,1.0,79,1,3,100.0
72062,2010-01-20,Manhattan,10009.0,Apartment,Entire home/apt,3.0,225,1,60,93.0
72773,2010-01-22,Brooklyn,11249.0,Apartment,Private room,1.0,95,1,1,100.0
73128,2010-01-24,Manhattan,10002.0,Apartment,Entire home/apt,3.0,265,1,42,89.0
74303,2010-01-27,Brooklyn,11201.0,Apartment,Entire home/apt,4.0,600,1,18,92.0
74686,2010-01-28,Brooklyn,11217.0,Apartment,Entire home/apt,1.0,150,1,20,92.0
74777,2010-01-28,Brooklyn,11225.0,Apartment,Entire home/apt,3.0,145,1,29,94.0
75778,2010-01-31,Manhattan,10032.0,Apartment,Entire home/apt,2.0,140,1,7,89.0
76055,2010-01-31,Brooklyn,11226.0,Apartment,Entire home/apt,1.0,99,1,11,92.0
76543,2010-02-02,Manhattan,10002.0,Apartment,Entire home/apt,2.0,108,1,110,92.0
76573,2010-02-02,Brooklyn,11211.0,Apartment,Private room,1.0,95,1,8,98.0
78127,2010-02-05,Brooklyn,11222.0,Apartment,Private room,1.0,85,1,44,91.0
78460,2010-02-07,Brooklyn,11217.0,Townhouse,Entire home/apt,3.0,131,1,7,97.0
78513,2010-02-07,Queens,11106.0,Apartment,Private room,1.0,70,1,1,100.0
78742,2010-02-07,Queens,11385.0,Apartment,Entire home/apt,2.0,110,1,3,100.0
78748,2010-02-07,Brooklyn,11249.0,Apartment,Entire home/apt,2.0,225,1,1,100.0
79070,2010-02-08,Brooklyn,11217.0,Apartment,Entire home/apt,2.0,250,1,2,97.0
79402,2010-02-09,Brooklyn,11211.0,Apartment,Entire home/apt,1.0,110,1,120,85.0
80225,2010-02-11,Manhattan,10002.0,Apartment,Entire home/apt,1.0,175,1,24,90.0
80338,2010-02-11,Brooklyn,11225.0,Apartment,Private room,1.0,59,1,29,92.0
80447,2010-02-12,Queens,11106.0,Apartment,Entire home/apt,1.0,110,1,1,80.0
81602,2010-02-15,Manhattan,10013.0,Loft,Private room,1.0,110,1,146,80.0
81647,2010-02-16,Manhattan,10010.0,Apartment,Entire home/apt,1.0,215,1,1,100.0
81821,2010-02-16,Manhattan,10025.0,Apartment,Private room,1.0,120,1,3,93.0
82260,2010-02-17,Manhattan,10012.0,Apartment,Entire home/apt,2.0,199,1,81,77.0
82796,2010-02-18,Manhattan,10009.0,Apartment,Private room,1.0,125,1,47,94.0
82930,2010-02-19,Brooklyn,11206.0,Apartment,Entire home/apt,2.0,175,1,154,97.0
83257,2010-02-20,Manhattan,10011.0,Apartment,Private room,1.0,220,1,38,95.0
83756,2010-02-21,Brooklyn,11211.0,Apartment,Entire home/apt,1.0,200,1,2,98.0
83859,2010-02-22,Manhattan,10029.0,Apartment,Private room,1.0,85,1,22,93.0
84528,2010-02-23,Brooklyn,11225.0,Apartment,Entire home/apt,1.0,123,1,15,93.0
85095,2010-02-24,Manhattan,10028.0,Apartment,Entire home/apt,2.0,150,1,49,89.0
85843,2010-02-26,Brooklyn,11216.0,Apartment,Entire home/apt,1.0,155,1,24,99.0
86091,2010-02-27,Manhattan,10012.0,Apartment,Entire home/apt,1.0,200,1,86,92.0
86381,2010-02-28,Brooklyn,11206.0,Apartment,Entire home/apt,1.0,120,1,1,100.0
86790,2010-03-01,Manhattan,10002.0,Apartment,Entire home/apt,1.0,150,1,64,92.0
87105,2010-03-01,Manhattan,10023.0,Apartment,Entire home/apt,2.0,250,1,3,93.0
87131,2010-03-02,Manhattan,10003.0,Apartment,Entire home/apt,1.0,165,1,3,93.0
87336,2010-03-02,Manhattan,10011.0,Apartment,Entire home/apt,2.0,190,1,13,97.0
87494,2010-03-02,Manhattan,10032.0,Apartment,Private room,1.0,70,1,1,100.0
87601,2010-03-03,Queens,11435.0,Apartment,Private room,2.0,32,1,13,97.0
87717,2010-03-03,Brooklyn,11217.0,Townhouse,Entire home/apt,2.0,189,1,1,100.0
87773,2010-03-03,Brooklyn,11233.0,Apartment,Entire home/apt,3.0,100,1,116,94.0
87809,2010-03-03,Brooklyn,11217.0,Apartment,Entire home/apt,1.0,135,1,5,96.0
88181,2010-03-04,Manhattan,10012.0,Apartment,Entire home/apt,2.0,249,1,18,97.0
88209,2010-03-04,Manhattan,10003.0,Apartment,Private room,1.0,120,1,71,97.0
88485,2010-03-04,Brooklyn,11216.0,Apartment,Private room,1.0,55,1,2,100.0
88791,2010-03-05,Queens,11375.0,Apartment,Entire home/apt,4.0,120,1,3,93.0
90643,2010-03-09,Brooklyn,11221.0,Apartment,Private room,1.0,79,1,22,96.0
90656,2010-03-10,Brooklyn,11222.0,Apartment,Entire home/apt,3.0,125,1,15,76.0
90860,2010-03-10,Brooklyn,11233.0,House,Entire home/apt,2.0,135,1,26,98.0
91960,2010-03-12,Manhattan,10027.0,Apartment,Entire home/apt,2.0,125,1,49,92.0
92311,2010-03-13,Queens,11101.0,Apartment,Entire home/apt,3.0,150,1,2,100.0
92411,2010-03-13,Manhattan,10031.0,House,Entire home/apt,4.0,230,1,129,95.0
92436,2010-03-13,Brooklyn,11211.0,Apartment,Entire home/apt,1.0,86,1,1,100.0
92451,2010-03-13,Brooklyn,11238.0,House,Entire home/apt,2.0,200,1,3,100.0
92782,2010-03-14,Brooklyn,11222.0,Apartment,Entire home/apt,1.0,125,1,7,90.0
92788,2010-03-14,Manhattan,10028.0,Apartment,Entire home/apt,2.0,219,1,83,94.0
92821,2010-03-14,Manhattan,10003.0,Apartment,Entire home/apt,1.0,200,1,50,86.0
93101,2010-03-14,Manhattan,10003.0,Apartment,Entire home/apt,1.0,200,1,37,97.0
93246,2010-03-14,Brooklyn,11238.0,Apartment,Private room,1.0,65,1,2,84.0
93292,2010-03-14,Manhattan,10012.0,Apartment,Private room,1.0,110,1,16,94.0
93779,2010-03-15,Manhattan,10014.0,Apartment,Entire home/apt,2.0,245,1,3,100.0
93781,2010-03-15,Brooklyn,11205.0,Apartment,Entire home/apt,1.0,140,1,14,94.0
93790,2010-03-15,Manhattan,10014.0,House,Entire home/apt,3.0,399,1,12,93.0
94735,2010-03-16,Manhattan,10023.0,Apartment,Entire home/apt,3.0,800,1,6,100.0
94966,2010-03-17,Manhattan,10011.0,Apartment,Entire home/apt,1.0,155,1,58,96.0
95603,2010-03-18,Manhattan,10002.0,Apartment,Entire home/apt,1.0,140,1,17,92.0
95639,2010-03-18,Manhattan,10128.0,Apartment,Entire home/apt,2.0,195,1,172,93.0
96624,2010-03-21,Manhattan,10009.0,Apartment,Entire home/apt,2.0,195,1,62,91.0
96755,2010-03-21,Manhattan,10002.0,Apartment,Entire home/apt,2.0,175,1,33,94.0
97219,2010-03-22,Brooklyn,11206.0,Condominium,Private room,1.0,85,1,180,93.0
97476,2010-03-22,Brooklyn,11211.0,Apartment,Private room,1.0,60,1,73,94.0
97580,2010-03-23,Queens,11106.0,Apartment,Private room,1.0,70,1,6,97.0
97788,2010-03-23,Brooklyn,11211.0,Apartment,Entire home/apt,3.0,150,1,2,80.0
97797,2010-03-23,Brooklyn,11215.0,Apartment,Private room,2.0,95,1,44,94.0
98223,2010-03-24,Manhattan,10019.0,Apartment,Entire home/apt,1.0,130,1,2,80.0
98976,2010-03-25,Brooklyn,11216.0,Apartment,Entire home/apt,1.0,110,1,3,100.0
100126,2010-03-28,Brooklyn,11238.0,Apartment,Entire home/apt,1.0,105,1,5,75.0
101924,2010-03-31,Brooklyn,11231.0,Apartment,Entire home/apt,2.0,145,1,26,92.0
102310,2010-04-01,Manhattan,10013.0,Apartment,Private room,1.0,120,1,69,90.0
102525,2010-04-02,Brooklyn,11215.0,Apartment,Private room,1.0,100,1,3,100.0
103640,2010-04-05,Brooklyn,11226.0,Apartment,Entire home/apt,3.0,165,1,24,98.0
103729,2010-04-05,Manhattan,10009.0,Apartment,Entire home/apt,1.0,189,1,12,90.0
103773,2010-04-05,Brooklyn,11238.0,Apartment,Entire home/apt,1.0,120,1,22,93.0
104250,2010-04-06,Brooklyn,11206.0,Loft,Private room,1.0,99,1,7,100.0
105106,2010-04-07,Manhattan,10014.0,Apartment,Entire home/apt,1.0,225,1,11,100.0
105155,2010-04-07,Brooklyn,11216.0,Apartment,Private room,1.0,50,1,18,90.0
105186,2010-04-07,Manhattan,10010.0,Apartment,Entire home/apt,1.0,125,1,11,100.0
105445,2010-04-08,Brooklyn,11238.0,Apartment,Entire home/apt,2.0,109,1,9,98.0
105538,2010-04-08,Brooklyn,11211.0,Apartment,Entire home/apt,2.0,169,1,17,87.0
105884,2010-04-09,Brooklyn,11206.0,Loft,Entire home/apt,1.0,192,1,37,92.0
106551,2010-04-10,Manhattan,10003.0,Apartment,Entire home/apt,2.0,140,1,48,89.0
107285,2010-04-12,Manhattan,10024.0,Apartment,Entire home/apt,1.0,200,1,1,100.0
107340,2010-04-12,Brooklyn,11225.0,House,Entire home/apt,2.0,225,1,3,87.0
107567,2010-04-12,Manhattan,10028.0,Apartment,Entire home/apt,1.0,149,1,22,85.0
107628,2010-04-12,Manhattan,10027.0,Apartment,Private room,1.0,80,1,58,93.0
107853,2010-04-13,Manhattan,10013.0,Apartment,Shared room,1.0,120,1,18,95.0
107899,2010-04-13,Brooklyn,11231.0,Apartment,Entire home/apt,4.0,425,1,4,85.0
109048,2010-04-15,Brooklyn,11222.0,Apartment,Entire home/apt,4.0,350,1,85,92.0
109397,2010-04-16,Brooklyn,11206.0,Apartment,Entire home/apt,2.0,300,1,6,96.0
109451,2010-04-16,Manhattan,10025.0,Apartment,Entire home/apt,1.0,130,1,4,96.0
109457,2010-04-16,Bronx,10461.0,House,Private room,1.0,67,1,15,94.0
109505,2010-04-16,Manhattan,10021.0,Apartment,Entire home/apt,1.0,165,1,23,98.0
109738,2010-04-17,Manhattan,10001.0,Apartment,Entire home/apt,1.0,195,1,27,87.0
110135,2010-04-18,Manhattan,10002.0,Apartment,Entire home/apt,1.0,150,1,21,95.0
110547,2010-04-19,Manhattan,10016.0,Apartment,Entire home/apt,1.0,239,1,3,100.0
110795,2010-04-19,Manhattan,10003.0,Apartment,Entire home/apt,1.0,110,1,43,94.0
110930,2010-04-19,Manhattan,10028.0,Apartment,Private room,1.0,80,1,90,88.0
111203,2010-04-20,Manhattan,10001.0,Apartment,Entire home/apt,1.0,200,1,6,80.0
111359,2010-04-20,Queens,11355.0,Apartment,Private room,1.0,90,1,8,73.0
111837,2010-04-21,Brooklyn,11211.0,Apartment,Private room,1.0,78,1,1,100.0
111908,2010-04-21,Manhattan,10025.0,Apartment,Private room,1.0,95,1,26,96.0
112983,2010-04-24,Brooklyn,11231.0,Apartment,Entire home/apt,2.0,205,1,10,94.0
113919,2010-04-26,Brooklyn,11238.0,Apartment,Entire home/apt,2.0,150,1,11,91.0
114590,2010-04-27,Brooklyn,11211.0,Apartment,Private room,1.0,100,1,5,93.0
114641,2010-04-27,Brooklyn,11205.0,Apartment,Entire home/apt,1.0,190,1,4,100.0
114649,2010-04-27,Brooklyn,11213.0,Apartment,Private room,1.0,49,1,7,94.0
115157,2010-04-28,Manhattan,10016.0,Apartment,Entire home/apt,1.0,199,1,37,98.0
115307,2010-04-29,Brooklyn,11249.0,House,Entire home/apt,4.0,285,1,175,96.0
115560,2010-04-29,Manhattan,10023.0,Apartment,Entire home/apt,2.0,225,1,7,90.0
115669,2010-04-29,Manhattan,10035.0,Apartment,Entire home/apt,2.0,115,1,4,100.0
116301,2010-04-30,Manhattan,10036.0,Apartment,Entire home/apt,1.0,175,1,35,90.0
116382,2010-05-01,Brooklyn,11225.0,Apartment,Private room,1.0,49,1,189,92.0
117028,2010-05-02,Manhattan,10017.0,Apartment,Entire home/apt,2.0,234,1,65,91.0
117236,2010-05-02,Manhattan,10014.0,Apartment,Entire home/apt,2.0,350,1,3,93.0
117738,2010-05-03,Manhattan,10012.0,Apartment,Entire home/apt,1.0,310,1,13,87.0
117958,2010-05-03,Manhattan,10026.0,Apartment,Entire home/apt,2.0,200,1,5,97.0
118793,2010-05-05,Brooklyn,11231.0,Apartment,Entire home/apt,1.0,140,1,17,91.0
119510,2010-05-06,Manhattan,10031.0,Apartment,Entire home/apt,3.0,170,1,72,95.0
119588,2010-05-06,Brooklyn,11215.0,Apartment,Entire home/apt,6.0,400,1,4,95.0
119900,2010-05-07,Manhattan,10023.0,Apartment,Entire home/apt,2.0,170,1,7,88.0
119911,2010-05-07,Manhattan,10031.0,Apartment,Entire home/apt,2.0,120,1,4,87.0
120223,2010-05-07,Manhattan,10009.0,Apartment,Entire home/apt,2.0,100,1,25,96.0
120291,2010-05-07,Manhattan,10014.0,Apartment,Private room,1.0,175,1,34,97.0
120623,2010-05-08,Bronx,10451.0,Loft,Entire home/apt,1.0,120,1,5,93.0
120952,2010-05-09,Brooklyn,11211.0,Apartment,Entire home/apt,2.0,150,1,30,99.0
121427,2010-05-09,Manhattan,10024.0,Apartment,Entire home/apt,1.0,120,1,54,91.0
121436,2010-05-09,Manhattan,10024.0,Apartment,Entire home/apt,1.0,160,1,39,89.0
121809,2010-05-10,Queens,11101.0,Bed & Breakfast,Private room,1.0,125,1,11,98.0
122975,2010-05-11,Brooklyn,11217.0,Apartment,Private room,1.0,92,1,2,100.0
123097,2010-05-12,Manhattan,10009.0,Apartment,Private room,1.0,105,1,38,94.0
123449,2010-05-12,Manhattan,10011.0,Apartment,Entire home/apt,1.0,239,1,7,96.0
124345,2010-05-13,Manhattan,10016.0,Apartment,Entire home/apt,1.0,250,1,13,97.0
124352,2010-05-13,Manhattan,10128.0,Apartment,Entire home/apt,2.0,150,1,10,98.0
124357,2010-05-13,Brooklyn,11211.0,Loft,Private room,3.0,225,1,84,93.0
124655,2010-05-14,Manhattan,10017.0,Apartment,Entire home/apt,1.0,150,1,52,95.0
124797,2010-05-14,Manhattan,10040.0,Apartment,Entire home/apt,1.0,125,1,11,91.0
125352,2010-05-15,Manhattan,10009.0,Apartment,Entire home/apt,1.0,200,1,2,100.0
125554,2010-05-15,Manhattan,10011.0,Apartment,Entire home/apt,2.0,350,1,8,98.0
125857,2010-05-16,Manhattan,10003.0,Apartment,Entire home/apt,1.0,185,1,24,94.0
126607,2010-05-17,Manhattan,10027.0,Apartment,Entire home/apt,3.0,99,1,73,91.0
126654,2010-05-17,Manhattan,10009.0,Apartment,Entire home/apt,2.0,275,1,15,91.0
127307,2010-05-18,Manhattan,10011.0,Apartment,Entire home/apt,3.0,250,1,11,90.0
127428,2010-05-18,Brooklyn,11211.0,House,Entire home/apt,1.0,120,1,16,92.0
127608,2010-05-18,Brooklyn,11238.0,Apartment,Private room,1.0,89,1,137,98.0
127772,2010-05-18,Manhattan,10027.0,Apartment,Entire home/apt,2.0,99,1,137,91.0
128657,2010-05-20,Brooklyn,11221.0,Apartment,Entire home/apt,2.0,175,1,5,100.0
128663,2010-05-20,Brooklyn,11218.0,House,Entire home/apt,5.0,300,1,1,80.0
128669,2010-05-20,Manhattan,10024.0,Apartment,Entire home/apt,1.0,142,1,15,100.0
128806,2010-05-20,Manhattan,10009.0,Apartment,Entire home/apt,1.0,210,1,22,99.0
128833,2010-05-20,Brooklyn,11221.0,House,Entire home/apt,4.0,200,1,2,100.0
128890,2010-05-20,Manhattan,10027.0,Apartment,Entire home/apt,2.0,130,1,4,93.0
128931,2010-05-20,Brooklyn,11225.0,House,Private room,1.0,117,1,2,100.0
129123,2010-05-21,Manhattan,10001.0,Apartment,Entire home/apt,1.0,285,1,5,100.0
129318,2010-05-21,Brooklyn,11222.0,Apartment,Entire home/apt,1.0,225,1,22,97.0
129352,2010-05-21,Brooklyn,11222.0,Apartment,Private room,1.0,50,1,79,98.0
130023,2010-05-22,Brooklyn,11233.0,Apartment,Entire home/apt,4.0,150,1,7,100.0
130216,2010-05-23,Brooklyn,11201.0,Apartment,Entire home/apt,2.0,166,1,2,100.0
130293,2010-05-23,Brooklyn,11201.0,Apartment,Private room,1.0,105,1,99,94.0
130313,2010-05-23,Brooklyn,11211.0,Apartment,Entire home/apt,1.0,165,1,19,95.0
130351,2010-05-23,Manhattan,10002.0,Apartment,Entire home/apt,2.0,165,1,48,89.0
130918,2010-05-24,Manhattan,10025.0,Apartment,Entire home/apt,2.0,160,1,33,95.0
131045,2010-05-24,Manhattan,10009.0,Apartment,Private room,1.0,166,1,6,99.0
131256,2010-05-24,Brooklyn,11222.0,Apartment,Entire home/apt,4.0,200,1,18,93.0
131716,2010-05-25,Brooklyn,11211.0,Apartment,Private room,1.0,119,1,76,96.0
131813,2010-05-25,Brooklyn,11211.0,Apartment,Private room,1.0,75,1,1,80.0
131914,2010-05-25,Brooklyn,11233.0,Apartment,Entire home/apt,3.0,150,1,110,88.0
132132,2010-05-25,Manhattan,10012.0,Apartment,Entire home/apt,1.0,199,1,22,83.0
132701,2010-05-26,Brooklyn,11211.0,Apartment,Entire home/apt,2.0,239,1,54,98.0
132918,2010-05-26,Brooklyn,11211.0,Apartment,Private room,1.0,80,1,101,86.0
134505,2010-05-29,Manhattan,10040.0,Apartment,Private room,1.0,62,1,24,87.0
134516,2010-05-29,Brooklyn,11233.0,Apartment,Private room,1.0,75,1,2,100.0
134734,2010-05-29,Manhattan,10023.0,Apartment,Entire home/apt,2.0,220,1,9,100.0
134936,2010-05-30,Brooklyn,11206.0,Apartment,Entire home/apt,1.0,168,1,8,93.0
135278,2010-05-30,Brooklyn,11237.0,Apartment,Private room,1.0,65,1,2,90.0
135370,2010-05-30,Manhattan,10010.0,Apartment,Entire home/apt,1.0,160,1,3,100.0
135619,2010-05-31,Manhattan,10014.0,Apartment,Entire home/apt,1.0,200,1,12,88.0
136227,2010-06-01,Manhattan,10027.0,Apartment,Entire home/apt,2.0,128,1,72,85.0
136339,2010-06-01,Brooklyn,11249.0,Apartment,Entire home/apt,1.0,150,1,4,100.0
136352,2010-06-01,Queens,11106.0,Apartment,Private room,1.0,75,1,9,93.0
136499,2010-06-01,Manhattan,10035.0,Apartment,Private room,1.0,80,1,5,100.0
136962,2010-06-02,Brooklyn,11238.0,Apartment,Private room,1.0,85,1,64,97.0
137140,2010-06-02,Brooklyn,11231.0,Apartment,Entire home/apt,1.0,115,1,2,100.0
137432,2010-06-02,Brooklyn,11238.0,Apartment,Entire home/apt,2.0,110,1,2,80.0
137814,2010-06-03,Brooklyn,11238.0,Apartment,Private room,1.0,70,1,106,89.0
137974,2010-06-03,Brooklyn,11233.0,Apartment,Entire home/apt,5.0,120,1,44,92.0
138010,2010-06-03,Brooklyn,11211.0,House,Entire home/apt,6.0,320,1,7,97.0
138069,2010-06-03,Brooklyn,11237.0,Apartment,Entire home/apt,4.0,180,1,57,89.0
138243,2010-06-04,Brooklyn,11206.0,Apartment,Private room,1.0,75,1,4,80.0
138579,2010-06-04,Brooklyn,11222.0,Apartment,Entire home/apt,3.0,300,1,2,100.0
139311,2010-06-06,Brooklyn,11217.0,Apartment,Entire home/apt,1.0,115,1,3,100.0
139595,2010-06-06,Manhattan,10016.0,Apartment,Entire home/apt,1.0,150,1,4,100.0
139612,2010-06-06,Brooklyn,11211.0,Apartment,Entire home/apt,1.0,225,1,8,100.0
139853,2010-06-07,Manhattan,10009.0,Apartment,Entire home/apt,1.0,160,1,2,100.0
139919,2010-06-07,Manhattan,10016.0,Apartment,Entire home/apt,1.0,349,1,2,80.0
140204,2010-06-07,Manhattan,10035.0,Apartment,Private room,1.0,55,1,3,100.0
140272,2010-06-07,Manhattan,10029.0,Apartment,Entire home/apt,1.0,129,1,120,93.0
140331,2010-06-07,Manhattan,10028.0,Apartment,Entire home/apt,2.0,99,1,9,87.0
141070,2010-06-09,Brooklyn,11222.0,Apartment,Private room,1.0,100,1,1,80.0
141272,2010-06-09,Brooklyn,11218.0,Apartment,Entire home/apt,1.0,99,1,15,91.0
141505,2010-06-09,Brooklyn,11238.0,Apartment,Private room,1.0,150,1,3,100.0
141933,2010-06-10,Brooklyn,11215.0,House,Entire home/apt,4.0,340,1,59,97.0
142147,2010-06-10,Queens,11385.0,Apartment,Private room,1.0,65,1,37,89.0
142684,2010-06-11,Brooklyn,11211.0,Apartment,Private room,1.0,100,1,94,94.0
143027,2010-06-12,Brooklyn,11211.0,Apartment,Entire home/apt,1.0,185,1,137,99.0
143388,2010-06-13,Manhattan,10002.0,Apartment,Entire home/apt,3.0,180,1,48,83.0
143759,2010-06-13,Manhattan,10003.0,Apartment,Private room,1.0,99,1,44,83.0
143833,2010-06-13,Brooklyn,11211.0,Apartment,Entire home/apt,2.0,195,1,13,93.0
144545,2010-06-14,Brooklyn,11237.0,Apartment,Entire home/apt,2.0,125,1,2,100.0
144722,2010-06-14,Manhattan,10012.0,Apartment,Entire home/apt,1.0,120,1,1,100.0
145021,2010-06-15,Brooklyn,11221.0,Apartment,Entire home/apt,2.0,200,1,2,96.0
145609,2010-06-15,Brooklyn,11231.0,Apartment,Entire home/apt,2.0,275,1,67,94.0
146036,2010-06-16,Brooklyn,11211.0,Apartment,Private room,1.0,130,1,2,80.0
146052,2010-06-16,Manhattan,10021.0,Apartment,Entire home/apt,1.0,220,1,8,93.0
146167,2010-06-16,Manhattan,10014.0,Apartment,Entire home/apt,2.0,248,1,30,90.0
146432,2010-06-17,Manhattan,10002.0,Apartment,Entire home/apt,2.0,399,1,11,100.0
146715,2010-06-17,Manhattan,10023.0,Apartment,Entire home/apt,3.0,479,1,42,93.0
147174,2010-06-18,Brooklyn,11205.0,Apartment,Private room,1.0,43,1,43,88.0
147388,2010-06-18,Brooklyn,11205.0,Apartment,Entire home/apt,2.0,110,1,2,100.0
148874,2010-06-21,Brooklyn,11233.0,Apartment,Entire home/apt,4.0,199,1,4,100.0
148891,2010-06-21,Brooklyn,11206.0,Loft,Entire home/apt,2.0,100,1,55,90.0
149097,2010-06-21,Queens,11375.0,Apartment,Entire home/apt,3.0,200,1,10,94.0
149430,2010-06-21,Manhattan,10029.0,Apartment,Private room,2.0,80,1,13,82.0
150063,2010-06-22,Manhattan,10003.0,Apartment,Entire home/apt,1.0,169,1,11,84.0
150832,2010-06-23,Brooklyn,11211.0,Apartment,Entire home/apt,1.0,145,1,8,95.0
151150,2010-06-24,Brooklyn,11211.0,Apartment,Entire home/apt,2.0,150,1,3,100.0
151654,2010-06-24,Manhattan,10012.0,Apartment,Private room,1.0,150,1,3,80.0
152918,2010-06-26,Brooklyn,11249.0,Apartment,Entire home/apt,2.0,175,1,30,94.0
153441,2010-06-27,Manhattan,10128.0,Apartment,Entire home/apt,2.0,100,1,16,87.0
153494,2010-06-27,Manhattan,10002.0,Apartment,Private room,1.0,100,1,29,93.0
153675,2010-06-27,Manhattan,10003.0,Apartment,Private room,1.0,90,1,30,95.0
154332,2010-06-28,Brooklyn,11201.0,Apartment,Entire home/apt,1.0,160,1,14,87.0
154377,2010-06-28,Brooklyn,11211.0,Apartment,Entire home/apt,2.0,85,1,11,87.0
154787,2010-06-29,Manhattan,10039.0,Apartment,Entire home/apt,2.0,160,1,4,95.0
154926,2010-06-29,Manhattan,10009.0,Apartment,Private room,1.0,55,1,1,100.0
155163,2010-06-29,Brooklyn,11211.0,Apartment,Private room,1.0,85,1,5,80.0
156093,2010-07-01,Staten Island,10304.0,House,Entire home/apt,1.0,70,1,13,94.0
156137,2010-07-01,Manhattan,10039.0,Apartment,Entire home/apt,1.0,60,1,1,80.0
156450,2010-07-01,Manhattan,10011.0,Apartment,Entire home/apt,1.0,185,1,45,88.0
156581,2010-07-01,Manhattan,10001.0,Apartment,Entire home/apt,3.0,395,1,5,100.0
156734,2010-07-02,Manhattan,10002.0,Apartment,Entire home/apt,1.0,150,1,15,87.0
157039,2010-07-02,Brooklyn,11226.0,Apartment,Private room,1.0,45,1,4,75.0
157241,2010-07-02,Brooklyn,11211.0,Apartment,Entire home/apt,3.0,295,1,23,97.0
157795,2010-07-04,Brooklyn,11216.0,Apartment,Entire home/apt,3.0,125,1,2,90.0
157798,2010-07-04,Manhattan,10029.0,Apartment,Private room,1.0,69,1,16,93.0
158284,2010-07-05,Manhattan,10014.0,Apartment,Entire home/apt,1.0,225,1,124,98.0
158734,2010-07-05,Brooklyn,11222.0,Apartment,Entire home/apt,1.0,140,1,22,98.0
159370,2010-07-06,Brooklyn,11211.0,Apartment,Entire home/apt,1.0,125,1,13,86.0
159538,2010-07-06,Queens,11101.0,Apartment,Entire home/apt,2.0,205,1,16,96.0
